01/21/2022 21:35:00, 68.6, 51.0,1036.9,f0c0
01/21/2022 21:40:00, 68.6, 51.0,1036.8,f0c0
01/21/2022 21:45:00, 68.5, 51.0,1036.8,f0c0
01/21/2022 21:50:00, 68.5, 51.0,1036.7,f0c0
01/21/2022 21:55:00, 68.4, 51.0,1036.8,f0c0
01/21/2022 22:00:00, 68.4, 51.0,1036.9,f0c0
01/21/2022 22:05:00, 68.3, 51.0,1036.9,f0c0
01/21/2022 22:10:00, 68.4, 51.0,1037.0,f0c0
01/21/2022 22:15:00, 68.3, 51.0,1036.8,f0c0
01/21/2022 22:20:00, 68.1, 51.0,1036.8,f0c0
01/21/2022 22:25:00, 67.6, 51.0,1036.6,f0c3
01/21/2022 22:30:00, 68.0, 51.0,1036.5,f0c3
01/21/2022 22:35:00, 68.0, 51.0,1036.3,f0c3
01/21/2022 22:40:00, 67.9, 51.0,1036.3,f0c3
01/21/2022 22:45:00, 67.9, 51.0,1036.2,f0c3
01/21/2022 22:50:00, 66.3, 51.0,1036.1,f0c3
01/21/2022 22:55:00, 66.2, 51.0,1035.8,f0c3
01/21/2022 23:00:00, 66.4, 51.0,1035.6,f0c3
01/21/2022 23:50:00, 66.3, 51.0,1035.2,f0c3
01/21/2022 23:55:00, 66.6, 51.0,1035.3,f0c3
